id_CH,id_ZH,id_RO,empire,kingdom,phylum,class,order,family,genus,species,size,potentiallyToxic,affiliation,synonyms,EstimatedBiovolumesFromLiterature,Literature,volume_um.3,kremer_key,kremer_match,min_nu.biovol,mn_nu.biovol,mdn_nu.biovol,max_nu.biovol,sd_nu.biovol,n,mn_cells.per.nu,n_sources,w.tsn,analysis,comments,size_category,motility,physiology,colony_growth,stRategy,cell_shape,special_nutrition,volume_um.3.1,surface_um.2,VWS,GRE,HAL,SEM,BAL,BoOber,Unter,WAL,qualifier_as_food,species_buergi,coloniality,comments_coloniality,guild,guild.code
1039,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,parvus,,NA,Stephanodiscus parvus,,NA,,70,Stephanodiscus parvus,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,520305,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,medius,,NA,Stephanodiscus medius,,NA,,1250,Stephanodiscus medius,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,NA,,eukaryota,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,ambigua,,NA,Aulacoseira ambigua,Melosira ambigua,NA,,800,Aulacoseira ambigua,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,pseudostelligera,,NA,Cyclotella pseudostelligera,,NA,,400,Cyclotella pseudostelligera,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanocostis,chantaicus,,NA,Stephanocostis chantaicus,,NA,,75,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,d,c,a,b,K,f,a,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stephanocostis chantaicus,0,,diatoms,P6
1044,520201,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,cyclopuncta,,NA,Cyclotella cyclopuncta,,NA,,90,Cyclotella,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,520292,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,sp,(25-35 um),NA,Cyclotella sp,Kieselalgen,NA,,11000,Cyclotella,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,520293,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,sp,(>35 um),NA,Cyclotella sp,Kieselalgen,NA,,23000,Cyclotella,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,520295,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,sp,(10-18 um),NA,Cyclotella sp,Kieselalgen,NA,,700,Cyclotella,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,520391,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,sp,(>18-25 um),NA,Stephanodiscus sp,,NA,,4000,Stephanodiscus,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,520392,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,sp,(>25-35 um),NA,Stephanodiscus sp,,NA,,11000,Stephanodiscus,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,520393,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,sp,(>35 um),NA,Stephanodiscus sp,,NA,,23000,Stephanodiscus,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,520406,,eukaryota,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,sp,(>9 um),NA,Aulacoseira sp,,NA,,NA,Aulacoseira,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,520407,,eukaryota,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,sp,(<9 um),NA,Aulacoseira sp,,NA,,NA,Aulacoseira,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,NA,s107,eukaryota,Chromista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,distans,,NA,Aulacoseira distans,Melosira distans,NA,,NA,Aulacoseira distans,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Centrales,,,,intermediate,NA,,,NA,,1500,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,c,c,a,b,K,g,a,1500,750,NA,NA,NA,NA,NA,400,400,NA,400,Centrales intermediate,0,,diatoms,P7
1199,520094,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Centrales,,,,small,NA,,,NA,,100,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,c,c,a,b,R,f,a,100,150,NA,NA,NA,NA,NA,100,100,NA,100,Centrales small,0,,diatoms,P6
1200,520095,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Centrales,,,,large,NA,,,NA,,1500,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,c,c,a,b,R,g,a,1500,1000,NA,NA,NA,NA,NA,1500,1500,NA,350,Centrales large,0,,diatoms,P7
1201,522500,s076,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Achnanthes,sp,,NA,Achnanthes sp,,NA,,200,Achnanthes,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,521800,s079,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,sp,,NA,Amphora sp,,NA,,3000,Amphora,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,NA,s077,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Thalassiophysales,Catenulaceae,Amphora,ovalis,,NA,Amphora ovalis,,NA,,3000,Amphora ovalis,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,523800,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphipleura,sp,,NA,Amphipleura sp,,NA,,3000,Amphipleura,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Amphipleura,pellucida,,NA,Amphipleura pellucida,,NA,,3000,Amphipleura pellucida,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,NA,,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Asterionella,sp,,NA,Asterionella sp,,NA,,450,Asterionella,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,520801,s080,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Asterionella,formosa,,NA,Asterionella formosa,,NA,,450,Asterionella formosa,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,NA,,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Asterionella,formosa var gracillima,,NA,Asterionella formosa var gracillima,Asterionella gracillima / Diatoma gracillima,NA,,450,Asterionella,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeidales,Achnanthidiaceae,Achnanthidium,catenatum,,NA,Achnanthidium catenatum,Achnanthes catenata,NA,,50,Achnanthidium,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,523200,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Caloneis,sp,,NA,Caloneis sp,,NA,,1800,Caloneis,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,523300,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Campylodiscus,sp,,NA,Campylodiscus sp,,NA,,30000,Campylodiscus,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,520710,,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Licmophorales,Ulnariaceae,Hannaea,arcus,,NA,Hannaea arcus,Fragilaria arcus / Ceratoneis arcus,NA,,1200,Hannaea arcus,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeidales,Achnanthidiaceae,Achnanthidium,minutissimum,,NA,Achnanthidium minutissimum,Achnanthes minutissima,NA,,50,Achnanthidium minutissimum,species,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,521900,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeidales,Cocconeidaceae,Cocconeis,sp,,NA,Cocconeis sp,,NA,,1300,Cocconeis,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeidales,Cocconeidaceae,Cocconeis,pediculus,,NA,Cocconeis pediculus,,NA,,1300,Cocconeis pediculus,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,NA,s093,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cocconeidales,Cocconeidaceae,Cocconeis,placentula,,NA,Cocconeis placentula,,NA,,1300,Cocconeis placentula,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,521000,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Cymatopleura,sp,,NA,Cymatopleura sp,,NA,,11000,Cymatopleura,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,NA,s087,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Cymatopleura,solea,,NA,Cymatopleura solea,,NA,,11000,Cymatopleura solea,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,521400,s092,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,sp,,NA,Cymbella sp,,NA,,2000,Cymbella,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,NA,s089,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Cymbella,cistula,,NA,Cymbella cistula,,NA,,2200,Cymbella cistula,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,NA,s094,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Diatoma,sp,,NA,Diatoma sp,,NA,,1100,Diatoma,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,520601,,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Diatoma,tenuis,,NA,Diatoma tenuis,Diatoma tenuis var Elongata / Diatoma tenue,NA,,1100,Diatoma tenue,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,520603,,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Diatoma,hyemalis,,NA,Diatoma hyemalis,,NA,,2400,Diatoma hiemale,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,NA,,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Diatoma,vulgaris var brevis,,NA,Diatoma vulgaris var brevis,Diatoma vulgare f breve,NA,,5400,Diatoma,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,522300,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Diploneidaceae,Diploneis,sp,,NA,Diploneis sp,,NA,,3500,Diploneis,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,523000,s098,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Rhopalodiales,Rhopalodiaceae,Epithemia,sp,,NA,Epithemia sp,,NA,,500,Epithemia,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Rhopalodiales,Rhopalodiaceae,Epithemia,turgida,,NA,Epithemia turgida,,NA,,500,Epithemia turgida,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,522400,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Eunotiales,Eunotiaceae,Eunotia,sp,,NA,Eunotia sp,,NA,,1000,Eunotia,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,520700,s102,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,sp,,NA,Fragilaria sp,,NA,,650,Fragilaria,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,520701,s100,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,crotonensis,,NA,Fragilaria crotonensis,,NA,,700,Fragilaria crotonensis,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,520704,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Staurosira,construens,,NA,Staurosira construens,Fragilaria construens,NA,,500,Staurosira construens,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,520702,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,capucina,,NA,Fragilaria capucina,,NA,,360,Fragilaria capucina,species,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,520703,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilariforma,virescens,,NA,Fragilariforma virescens,Fragilaria virescens,NA,,1800,Fragilariforma virescens,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Staurosirella,pinnata,,NA,Staurosirella pinnata,Fragilaria pinnata,NA,,180,Staurosirella pinnata,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,523900,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,sp,,NA,Frustulia sp,,NA,,2000,Frustulia,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Amphipleuraceae,Frustulia,rhomboides,,NA,Frustulia rhomboides,,NA,,1000,Frustulia rhomboides,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,521600,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,sp,,NA,Gomphonema sp,,NA,,1000,Gomphonema,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,NA,s103,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,acuminatum,,NA,Gomphonema acuminatum,,NA,,1000,Gomphonema acuminatum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,angustatum,,NA,Gomphonema angustatum,,NA,,1000,Gomphonema angustatum,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,522100,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Gyrosigma,sp,,NA,Gyrosigma sp,,NA,,8500,Gyrosigma,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,522700,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Hantzschia,sp,,NA,Hantzschia sp,,NA,,800,Hantzschia,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,522001,,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Tabellariales,Tabellariaceae,Meridion,circulare,,NA,Meridion circulare,,NA,,1600,Meridion circulare,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,521300,s119,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,sp,,NA,Navicula sp,,NA,,300,Navicula,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,NA,s113,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,cryptocephala,,NA,Navicula cryptocephala,,NA,,300,Navicula cryptocephala,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,americana,,NA,Sellaphora americana,Navicula americana,NA,,300,Sellaphora americana,species,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,pupula,,NA,Sellaphora pupula,Navicula pupula,NA,,200,Sellaphora pupula,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,cincta,,NA,Navicula cincta,,NA,,200,Navicula cincta,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,NA,s118,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,rhynchocephala,,NA,Navicula rhynchocephala,,NA,,400,Navicula rhynchocephala,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,tripunctata,,NA,Navicula tripunctata,Navicula gracilis,NA,,200,Navicula tripunctata,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,524000,s122,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Neidiaceae,Neidium,sp,,NA,Neidium sp,,NA,,500,Neidium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Neidiaceae,Neidium,iridis,,NA,Neidium iridis,,NA,,500,Neidium iridis,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,521100,s128,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,sp,,NA,Nitzschia sp,,NA,,200,Nitzschia,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,521103,s123,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,acicularis,,NA,Nitzschia acicularis,,NA,,170,Nitzschia acicularis,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Tryblionella,angustata,,NA,Tryblionella angustata,Nitzschia angustata,NA,,170,Tryblionella angustata,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,NA,s124,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,linearis,,NA,Nitzschia linearis,,NA,,170,Nitzschia linearis,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,dissipata,,NA,Nitzschia dissipata,,NA,,200,Nitzschia dissipata,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,NA,s127,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,recta,,NA,Nitzschia recta,,NA,,200,Nitzschia recta,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,palea,,NA,Nitzschia palea,,NA,,850,Nitzschia palea,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,521101,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,sigmoidea,,NA,Nitzschia sigmoidea,,NA,,3200,Nitzschia sigmoidea,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,acicularis var closterioides,,NA,Nitzschia acicularis var closterioides,,NA,,150,Nitzschia,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,521200,s131,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,sp,,NA,Pinnularia sp,,NA,,18000,Pinnularia,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,nobilis,,NA,Pinnularia nobilis,,NA,,18000,Pinnularia,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,NA,s134,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Rhopalodiales,Rhopalodiaceae,Rhopalodia,gibba,,NA,Rhopalodia gibba,Pinnularia gibba / Navicula gibba / Eunotia gibba / Rhopalodia gibba var genuina / Navicula gibba / Epithemia gibba / Frustulia gibba / Epithemia ventricosa var gibba / Cystopleura gibba / Schizonema gibbum,NA,,18000,Rhopalodia gibba,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,microstauron,,NA,Pinnularia microstauron,,NA,,18000,Pinnularia microstauron,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,viridis,,NA,Pinnularia viridis,,NA,,18000,Pinnularia viridis,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,sp,,NA,Pleurosigma sp,,NA,,90000,Pleurosigma,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,NA,s135,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Rhopalodiales,Rhopalodiaceae,Rhopalodia,sp,,NA,Rhopalodia sp,,NA,,90000,Rhopalodia,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Cymbellales,Rhoicospheniaceae,Rhoicosphenia,sp,,NA,Rhoicosphenia sp,,NA,,1300,Rhoicosphenia,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,522600,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,sp,,NA,Stauroneis sp,,NA,,4000,Stauroneis,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,NA,s136,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,anceps,,NA,Stauroneis anceps,,NA,,2800,Stauroneis anceps,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Stauroneidaceae,Stauroneis,phoenicenteron,,NA,Stauroneis phoenicenteron,,NA,,4000,Stauroneis phoenicenteron,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,521500,s140,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,sp,,NA,Surirella sp,,NA,,10000,Surirella,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,NA,s139,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,linearis,,NA,Surirella linearis,,NA,,10000,Surirella linearis,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Surirella,biseriata,,NA,Surirella biseriata,,NA,,10000,Surirella biseriata,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,NA,s144,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Licmophorales,Ulnariaceae,Synedra,sp,,NA,Synedra sp,Synedra sp.,NA,,200,Synedra,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,520706,s141,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,acus,,NA,Fragilaria acus,Synedra acus,NA,,950,Synedra acus,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,520707,,eukaryota,Chromista,Bacillariophyta,Fragilariophyceae,Licmophorales,Ulnariaceae,Ulnaria,delicatissima var angustissima,,NA,Ulnaria delicatissima var angustissima,Synedra acus var angustissima / Fragilaria ulna var angustissima,NA,,2400,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,d,c,a,b,K,f,a,2400,2900,4800,4500,4800,2500,NA,2400,2400,4800,250,Ulnaria delicatissima var. angustissima,0,,diatoms,P7
1278,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Surirellales,Surirellaceae,Stenopterobia,delicatissima,,NA,Stenopterobia delicatissima,Synedra acus var delicatissima,NA,,600,Stenopterobia,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,NA,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Fragilaria,radians,,NA,Fragilaria radians,Synedra acus var radians,NA,,600,Fragilaria radians,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
